3400,3349,3298
5866,5880,5877
265,302,298
5880,5863,5882
5863,5880,5866
2952,2862,2908
3451,3349,3400
3502,3451,3400
1846,1762,1809
1711,1762,1795
1762,1846,1795
2772,2726,2818
5810,5841,5818
5868,5863,5845
5850,5868,5845
5863,5868,5882
5868,5881,5882
5826,5850,5845
5863,5835,5845
5802,5767,5781
5728,5767,5750
5815,5802,5781
5815,5826,5845
5835,5815,5845
5815,5835,5802
2862,2819,2908
2819,2863,2908
2862,2907,2818
2907,2862,2952
2861,2951,2906
2861,2772,2818
2907,2861,2818
2861,2907,2951
3543,3502,3601
3543,3451,3502
3201,3158,3108
3543,3503,3451
3592,3689,3642
1896,1846,1809
1069,1103,1133
818,847,791
2817,2861,2906
2861,2817,2772
2726,2773,2818
2773,2862,2818
2819,2773,2727
2773,2819,2862
127,92,111
2299,2218,2267
2218,2266,2172
2266,2218,2299
2363,2299,2267
2317,2363,2267
5617,5566,5589
5708,5728,5750
5728,5708,5685
5879,5864,5878
94,77,64
22,46,29
53,39,29
46,53,29
53,46,68
19,6,4
5810,5793,5773
5784,5793,5818
5793,5810,5818
5767,5786,5750
5786,5767,5802
2863,2775,2820
2819,2775,2863
2682,2775,2727
2775,2819,2727
5862,5876,5878
5864,5862,5878
5876,5859,5874
5859,5862,5843
5862,5859,5876
4284,4329,4373
5400,5424,5366
4861,4898,4936
2907,2999,2951
2999,2952,3043
2999,2907,2952
3114,3204,3184
3204,3114,3158
3252,3201,3298
3252,3158,3201
3349,3252,3298
3252,3204,3158
4910,4960,4883
3589,3634,3686
3634,3589,3537
1721,1638,1681
1638,1721,1680
2504,2549,2596
2549,2641,2596
2684,2635,2730
2635,2684,2591
2588,2543,2494
2497,2543,2591
2543,2635,2591
2635,2543,2588
2594,2641,2549
2543,2449,2494
2449,2543,2497
2257,2349,2307
2349,2257,2300
2588,2542,2637
2542,2588,2494
2445,2542,2494
1168,1200,1133
1168,1103,1141
1103,1168,1133
1849,1893,1805
1936,1893,1983
1979,1890,1934
272,227,261
792,848,818
848,876,818
876,847,818
1124,1153,1090
1153,1124,1186
62,81,48
54,85,73
45,54,73
38,54,30
54,45,30
45,23,30
31,11,16
63,45,73
856,832,900
856,798,832
2366,2414,2317
2414,2363,2317
2463,2414,2507
2363,2414,2463
2361,2266,2299
2361,2433,2434
1140,1174,1204
1571,1613,1653
1822,1738,1779
1738,1822,1778
1613,1694,1653
1694,1738,1778
2366,2270,2320
2270,2366,2317
2270,2225,2320
5566,5593,5540
5593,5566,5617
5708,5663,5685
5648,5669,5693
5659,5676,5703
5676,5648,5693
5430,5456,5399
5511,5542,5562
5717,5676,5693
5717,5745,5703
5676,5717,5703
4274,4362,4275
4225,4274,4275
5870,5848,5865
5759,5742,5782
5742,5759,5720
5799,5780,5763
5778,5799,5763
5867,5864,5879
5867,5879,5881
5868,5867,5881
5867,5868,5850
5826,5844,5850
5844,5867,5850
5867,5844,5864
37,22,15
37,46,22
39,65,49
53,65,39
2,17,4
17,19,4
17,41,19
1,12,0
152,141,116
128,94,113
5759,5795,5781
5795,5815,5781
5815,5795,5826
5795,5759,5782
5759,5743,5720
5743,5759,5781
5767,5743,5781
5743,5767,5728
5786,5768,5750
5847,5863,5866
5847,5835,5863
5830,5819,5804
5854,5872,5869
2863,2953,2908
3755,3659,3708
3659,3755,3705
4472,4519,4550
4519,4588,4550
4617,4571,4534
4571,4617,4625
4588,4571,4625
4571,4588,4519
5856,5873,5874
5859,5856,5874
5002,5038,4966
5038,5002,5075
4284,4239,4329
4419,4464,4506
4332,4419,4375
4549,4462,4506
4419,4462,4375
4462,4419,4506
4281,4234,4189
4281,4324,4234
4324,4281,4370
4190,4097,4144
4097,4050,4144
3857,3808,3905
3756,3808,3707
2860,2817,2906
2950,2860,2906
2951,2998,2906
2998,2950,2906
5438,5424,5462
5340,5400,5366
4624,4585,4540
4585,4501,4540
4414,4501,4458
4501,4542,4458
4542,4501,4585
3808,3758,3707
3758,3808,3857
4324,4279,4234
4858,4820,4781
4858,4894,4933
4820,4742,4781
4894,4818,4857
4818,4858,4781
4858,4818,4894
4932,4894,4857
4932,4857,4895
4823,4898,4861
5601,5545,5567
3105,3114,3184
3158,3065,3108
3114,3065,3158
3456,3556,3521
3556,3617,3521
3617,3556,3656
4617,4667,4625
5002,5039,5075
5039,5002,4967
4589,4507,4550
4507,4472,4550
4464,4548,4506
4507,4548,4464
4548,4507,4589
4668,4588,4625
4835,4910,4883
4847,4892,4805
4759,4805,4720
4673,4759,4720
4759,4673,4712
4759,4847,4805
4805,4762,4720
3421,3456,3521
3421,3355,3456
4357,4307,4261
4401,4307,4357
3884,3785,3832
3735,3785,3689
3785,3735,3832
3640,3589,3686
3735,3640,3686
3640,3689,3592
3640,3735,3689
3634,3726,3686
3818,3726,3762
3717,3617,3656
3617,3584,3521
3584,3634,3537
3622,3543,3601
3703,3790,3801
1558,1481,1519
1721,1764,1680
1807,1764,1850
1761,1719,1805
1764,1720,1680
1720,1764,1807
1720,1637,1680
1637,1720,1679
2551,2504,2596
2869,2916,2958
2640,2682,2593
2121,2074,2168
2028,2074,1983
1938,2028,1983
1893,1938,1983
1938,1893,1849
2684,2639,2591
2349,2402,2307
2449,2402,2349
2402,2449,2497
2453,2402,2497
2257,2205,2300
2205,2257,2164
2502,2546,2447
2401,2502,2447
2397,2349,2300
2344,2397,2300
2397,2344,2445
2397,2449,2349
2449,2397,2494
2397,2445,2494
2445,2495,2542
2546,2495,2447
2401,2346,2301
2346,2401,2447
2344,2395,2445
2495,2395,2447
2395,2495,2445
2395,2346,2447
1211,1168,1141
1517,1480,1557
1264,1297,1229
1439,1362,1403
1480,1439,1403
1439,1480,1517
1890,1845,1934
1845,1891,1934
1891,1980,1934
2027,1936,1983
2074,2027,1983
2027,2074,2121
2027,1982,1936
2214,2309,2260
2214,2121,2168
2214,2166,2121
2166,2214,2260
498,524,538
2194,2243,2287
1833,1746,1788
1746,1833,1787
710,759,735
759,710,738
713,762,738
753,782,729
880,909,849
843,908,874
906,846,874
817,792,764
792,817,848
790,817,764
817,790,846
1023,991,960
929,989,958
989,929,959
992,1023,960
992,1055,1023
1055,992,1025
873,904,933
904,876,934
876,904,847
904,873,847
1325,1396,1360
