622,588,572
472,410,485
248,216,206
465,472,539
484,588,510
572,588,484
484,508,572
506,432,510
620,624,603
911,861,819
961,861,911
270,279,269
365,410,330
330,289,365
529,472,485
529,539,472
1040,1063,1064
877,801,825
255,248,206
684,657,596
46,73,41
51,38,60
120,157,114
120,83,106
24,48,46
576,552,473
473,506,576
605,506,510
654,576,605
605,576,506
510,588,605
588,652,605
450,418,480
473,552,480
406,418,450
329,349,294
593,539,604
703,652,660
588,622,660
660,652,588
878,840,914
914,840,897
1060,1032,1062
895,911,819
732,752,787
787,861,828
819,861,787
787,752,819
878,914,956
219,224,230
221,219,230
209,221,205
219,221,209
241,246,230
190,177,223
145,177,190
190,157,145
145,157,120
120,106,145
185,163,250
581,529,546
546,529,485
289,330,268
365,289,298
314,368,358
358,296,314
393,358,399
399,358,368
1031,1061,1063
1063,1040,1031
911,895,966
966,895,945
195,102,155
228,296,251
195,155,251
365,298,377
168,203,252
681,739,669
884,801,877
877,939,884
912,825,878
877,825,912
687,697,764
633,697,687
681,626,687
747,825,801
747,739,681
801,739,747
681,687,747
216,248,222
465,508,427
427,484,398
508,484,427
404,472,465
410,472,404
665,576,654
645,697,633
51,60,70
70,59,51
89,59,70
47,60,38
133,114,157
133,163,107
89,114,133
90,65,76
48,59,77
77,73,46
46,48,77
77,59,89
107,73,77
77,133,107
89,133,77
29,38,51
51,59,29
29,59,48
672,658,679
852,816,856
813,881,856
856,816,813
813,778,828
828,881,813
905,881,828
856,881,910
1021,1032,1060
1060,1058,1021
1021,1058,1019
1021,1019,961
974,997,989
509,552,596
509,463,450
450,480,509
509,480,552
450,463,425
425,406,450
394,406,425
346,322,362
473,407,417
417,362,349
407,362,417
417,506,473
432,506,417
382,406,394
370,366,382
382,394,370
418,406,386
386,390,418
367,390,386
539,593,558
558,508,465
465,539,558
558,593,625
572,508,558
714,652,703
654,605,688
774,798,834
764,697,774
897,840,826
826,774,834
826,840,764
764,774,826
955,914,897
1000,1004,955
755,794,742
742,684,755
636,593,604
625,593,636
565,529,581
581,609,565
539,529,565
604,539,565
565,609,604
819,752,766
945,895,890
890,965,945
906,965,890
936,939,877
877,912,936
936,912,987
992,936,987
939,936,992
224,219,218
254,263,240
254,269,263
230,224,232
232,241,230
257,246,249
246,241,249
170,194,177
205,221,210
177,194,215
215,223,177
194,210,215
240,223,215
250,163,199
163,133,199
199,133,157
30,13,15
33,61,74
112,73,107
107,163,112
163,185,112
314,296,245
245,296,228
39,4,6
39,2,4
290,301,287
263,269,278
278,276,263
278,269,279
278,287,276
278,279,290
290,287,278
263,276,260
240,263,260
260,223,240
515,538,493
493,538,533
566,546,533
485,493,533
533,546,485
566,533,562
562,533,538
92,78,153
153,78,128
234,298,289
225,298,234
486,466,464
1006,944,1005
1022,1057,1059
397,399,368
393,399,423
423,419,393
344,368,314
531,517,504
536,517,531
543,517,536
965,1022,1028
1061,1031,1028
1059,1061,1028
1028,1022,1059
911,966,982
961,911,982
982,1021,961
1032,1021,982
1023,1040,1064
1032,982,1023
1023,982,966
1064,1062,1023
1023,1062,1032
988,966,945
0,23,1
95,155,87
87,155,102
102,45,87
116,98,168
116,63,98
125,98,68
125,203,168
168,98,125
393,419,389
365,377,430
430,410,365
485,410,430
430,493,485
280,377,298
280,298,225
168,252,183
183,116,168
128,116,183
183,252,239
239,153,183
183,153,128
655,648,638
638,628,647
647,655,638
673,655,647
710,669,739
710,739,779
710,674,651
651,669,710
801,884,803
803,884,865
803,865,779
779,739,803
803,739,801
958,884,939
878,956,973
973,912,878
987,912,973
825,747,781
764,840,781
781,687,764
781,747,687
878,825,781
781,840,878
345,338,367
248,255,285
336,306,285
352,336,398
352,306,336
97,141,142
142,182,181
142,141,182
201,255,206
398,336,360
360,427,398
427,360,379
465,427,379
379,404,465
351,330,410
410,404,351
370,394,373
421,445,428
596,552,634
634,684,596
552,576,634
576,665,634
626,567,610
633,687,610
610,687,626
84,60,83
84,70,60
84,83,120
120,114,84
84,114,89
89,70,84
83,60,64
60,47,64
48,24,26
26,29,48
17,19,41
21,24,46
46,41,21
41,19,21
690,683,701
732,787,765
778,744,765
828,778,765
765,787,828
658,648,675
675,679,658
648,655,675
675,655,673
673,692,675
896,910,941
896,852,856
856,910,896
778,813,775
881,905,949
905,968,949
1019,1058,1056
796,782,797
55,64,47
838,822,847
821,822,838
853,838,847
1007,997,986
997,974,986
986,998,1007
874,876,866
885,876,874
394,425,401
401,373,394
432,417,380
380,417,349
349,329,380
418,390,431
431,390,407
431,480,418
431,407,473
473,480,431
407,390,375
346,362,375
375,362,407
406,382,376
376,386,406
376,382,366
281,329,294
313,362,322
741,746,703
625,650,608
608,558,625
572,558,608
812,755,795
794,755,812
773,790,814
814,805,773
795,805,835
652,714,671
671,714,731
731,688,671
671,605,652
671,688,605
731,714,768
768,780,731
654,688,723
730,684,742
657,684,730
704,645,657
657,730,704
897,826,888
888,826,834
954,955,897
1000,955,954
971,956,914
914,955,971
971,1004,1011
971,955,1004
833,831,872
849,831,794
794,812,849
900,858,857
903,858,900
929,872,922
627,609,581
581,619,627
603,624,611
631,611,624
614,611,631
595,611,614
603,611,595
589,619,581
589,614,619
589,595,614
566,595,589
581,546,589
589,546,566
832,890,895
832,895,819
819,766,832
865,944,867
779,865,867
1014,971,1011
956,971,1014
939,992,999
1010,958,999
999,958,939
242,254,240
178,184,188
188,184,197
188,197,202
202,197,204
969,959,975
975,959,970
970,974,989
151,135,138
138,135,131
132,137,143
143,138,132
132,138,131
143,137,146
146,154,143
146,152,154
161,154,169
194,170,187
205,210,187
187,210,194
61,30,66
66,41,73
73,112,66
66,112,61
10,33,8
11,13,28
13,30,28
28,10,11
33,10,28
28,30,61
61,33,28
160,245,228
136,245,160
314,245,273
273,344,314
315,344,273
42,39,6
42,33,74
6,8,42
8,33,42
0,2,36
36,23,0
228,251,167
167,251,155
167,160,228
124,160,167
167,155,95
95,124,167
185,189,119
119,112,185
74,61,119
61,112,119
101,42,74
39,42,101
74,119,101
101,119,189
295,287,301
276,287,295
211,157,190
211,199,157
321,326,293
603,595,585
566,562,585
585,595,566
181,182,235
44,40,92
105,44,92
49,44,105
92,40,32
32,78,92
32,31,78
289,268,231
231,234,289
175,234,231
166,234,175
166,150,225
225,234,166
446,460,471
486,464,471
443,423,446
419,423,443
446,471,443
443,471,464
957,944,1006
906,867,957
957,867,944
399,397,420
437,448,420
374,397,368
368,344,374
437,420,413
413,420,397
403,414,391
391,383,403
436,377,388
388,447,436
475,504,479
479,504,517
530,517,543
594,585,562
603,585,594
594,620,603
613,620,594
357,381,371
371,339,357
339,326,357
1040,1023,1008
1008,1023,966
966,988,1008
1008,1031,1040
1008,988,1031
993,1028,1031
1031,988,993
993,988,945
945,965,993
965,1028,993
9,58,12
7,45,9
102,58,50
50,45,102
50,58,9
9,45,50
43,87,45
43,7,5
45,7,43
95,87,43
25,63,72
128,78,72
72,116,128
63,116,72
121,58,102
121,102,195
195,203,121
203,125,121
490,470,478
359,388,317
359,412,388
324,251,296
422,389,419
377,280,318
317,388,318
388,377,318
318,280,239
239,252,318
318,252,317
628,616,639
639,647,628
994,958,1010
1010,1048,994
994,1048,1005
865,884,934
884,958,934
934,944,865
958,994,934
934,1005,944
934,994,1005
356,376,366
367,338,361
338,333,361
361,390,367
361,375,390
361,333,346
346,375,361
376,356,350
386,376,350
367,386,350
350,345,367
248,285,265
265,285,306
265,222,248
265,227,222
411,352,398
510,432,411
411,484,510
398,484,411
306,352,309
97,142,103
103,142,113
181,235,208
208,235,244
445,421,416
416,438,445
267,247,303
316,379,303
303,379,360
156,220,207
247,174,207
316,303,266
266,303,247
266,207,220
247,207,266
148,220,156
424,400,435
405,400,424
760,725,773
795,755,760
773,805,760
760,805,795
699,755,684
684,634,699
699,760,755
